path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,iluminacion_indadecuada,cara_cubierta,head pose,sombrero
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6995_0_0.jpg,168.0,156.0,248.0,156.0,206.0,212.0,165.0,233.0,250.0,232.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6980_0_0.jpg,150.0,156.0,245.0,138.0,204.0,219.0,173.0,261.0,261.0,239.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6979_1_0.jpg,108.0,163.0,199.0,155.0,142.0,234.0,139.0,262.0,224.0,249.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6974_0_0.jpg,150.0,140.0,252.0,142.0,195.0,209.0,162.0,254.0,240.0,256.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6973_1_0.jpg,130.0,171.0,214.0,150.0,160.0,217.0,153.0,251.0,235.0,231.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6970_0_0.jpg,158.0,150.0,252.0,153.0,161.0,203.0,145.0,255.0,227.0,263.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7112_0_0.jpg,159.0,150.0,249.0,161.0,227.0,199.0,166.0,249.0,239.0,260.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7018_1_0.jpg,149.0,149.0,234.0,140.0,200.0,208.0,170.0,245.0,235.0,236.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7018_0_0.jpg,153.0,144.0,242.0,153.0,200.0,219.0,154.0,244.0,233.0,248.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7006_0_0.jpg,149.0,147.0,245.0,154.0,195.0,204.0,148.0,243.0,237.0,245.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6991_0_0.jpg,154.0,138.0,254.0,148.0,204.0,212.0,168.0,258.0,227.0,260.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6976_0_0.jpg,166.0,142.0,238.0,158.0,209.0,199.0,153.0,231.0,217.0,245.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6962_1_0.jpg,156.0,149.0,251.0,142.0,205.0,214.0,180.0,259.0,252.0,251.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6952_0_0.jpg,150.0,147.0,252.0,139.0,206.0,197.0,169.0,248.0,246.0,244.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6948_0_0.jpg,154.0,145.0,251.0,153.0,199.0,211.0,143.0,239.0,241.0,249.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6942_0_0.jpg,142.0,166.0,246.0,152.0,188.0,165.0,167.0,257.0,254.0,245.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6938_0_0.jpg,141.0,145.0,247.0,158.0,179.0,222.0,141.0,245.0,223.0,255.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6679_0_0.jpg,150.0,159.0,244.0,159.0,195.0,211.0,154.0,258.0,238.0,257.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6637_0_0.jpg,163.0,133.0,252.0,142.0,229.0,216.0,139.0,255.0,215.0,263.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6961_0_0.jpg,171.0,142.0,263.0,170.0,213.0,220.0,151.0,243.0,230.0,265.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6959_0_0.jpg,144.0,145.0,239.0,162.0,164.0,220.0,139.0,242.0,237.0,256.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6935_0_0.jpg,155.0,155.0,251.0,149.0,208.0,204.0,166.0,277.0,242.0,274.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6922_0_0.jpg,151.0,150.0,257.0,131.0,195.0,210.0,176.0,271.0,258.0,257.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6756_0_0.jpg,159.0,146.0,250.0,138.0,203.0,211.0,165.0,244.0,244.0,243.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6962_0_0.jpg,158.0,140.0,251.0,145.0,208.0,206.0,164.0,247.0,244.0,250.0,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6956_0_0.jpg,168.0,136.0,270.0,151.0,224.0,209.0,163.0,248.0,250.0,258.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6946_0_0.jpg,138.0,168.0,212.0,151.0,157.0,219.0,160.0,255.0,238.0,242.0,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6939_0_0.jpg,155.0,145.0,249.0,154.0,199.0,214.0,157.0,246.0,237.0,254.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6930_0_0.jpg,152.0,136.0,263.0,143.0,200.0,219.0,158.0,253.0,244.0,260.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6966_0_0.jpg,170.0,133.0,257.0,155.0,216.0,222.0,151.0,243.0,231.0,257.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6957_0_0.jpg,141.0,153.0,221.0,150.0,149.0,217.0,149.0,260.0,230.0,256.0,0,0,0,0,1.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6939_1_0.jpg,165.0,147.0,255.0,150.0,193.0,213.0,161.0,245.0,257.0,247.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6892_0_0.jpg,153.0,144.0,259.0,150.0,211.0,215.0,157.0,267.0,244.0,269.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6966_1_0.jpg,157.0,133.0,253.0,143.0,223.0,214.0,160.0,250.0,241.0,251.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6940_0_0.jpg,145.0,150.0,240.0,139.0,222.0,213.0,158.0,249.0,249.0,239.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6910_0_0.jpg,130.0,148.0,235.0,130.0,211.0,201.0,172.0,270.0,226.0,257.0,1,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6820_0_0.jpg,152.0,153.0,241.0,141.0,206.0,193.0,176.0,250.0,244.0,243.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6780_0_0.jpg,155.0,151.0,247.0,144.0,209.0,219.0,175.0,259.0,243.0,253.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6707_0_0.jpg,154.0,139.0,245.0,149.0,177.0,195.0,147.0,231.0,216.0,242.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6917_0_0.jpg,150.0,160.0,241.0,156.0,208.0,215.0,151.0,239.0,243.0,238.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6893_1_0.jpg,158.0,129.0,260.0,147.0,211.0,193.0,149.0,238.0,239.0,252.0,0,0,1,1,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6886_0_0.jpg,156.0,148.0,249.0,149.0,199.0,212.0,163.0,242.0,244.0,241.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6850_0_0.jpg,156.0,133.0,257.0,147.0,194.0,214.0,150.0,240.0,222.0,251.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6816_0_0.jpg,151.0,144.0,255.0,145.0,203.0,213.0,155.0,247.0,253.0,249.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6734_0_0.jpg,157.0,148.0,243.0,158.0,208.0,194.0,158.0,247.0,231.0,256.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6701_0_0.jpg,154.0,152.0,249.0,147.0,202.0,211.0,166.0,255.0,243.0,249.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6931_0_0.jpg,165.0,148.0,250.0,148.0,222.0,210.0,168.0,247.0,247.0,248.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6895_0_0.jpg,149.0,139.0,238.0,144.0,165.0,202.0,147.0,243.0,210.0,255.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6749_0_0.jpg,144.0,147.0,258.0,138.0,213.0,217.0,144.0,259.0,258.0,245.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6932_0_0.jpg,141.0,138.0,249.0,143.0,206.0,217.0,150.0,262.0,237.0,263.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6867_0_0.jpg,148.0,136.0,256.0,146.0,198.0,217.0,140.0,252.0,236.0,261.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6819_0_0.jpg,134.0,158.0,224.0,142.0,176.0,227.0,168.0,275.0,235.0,263.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6757_0_0.jpg,158.0,153.0,253.0,155.0,178.0,223.0,157.0,274.0,237.0,271.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6740_0_0.jpg,150.0,146.0,247.0,146.0,218.0,219.0,162.0,266.0,235.0,262.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6708_0_0.jpg,133.0,171.0,232.0,148.0,177.0,207.0,172.0,263.0,233.0,249.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6692_0_0.jpg,150.0,155.0,227.0,156.0,169.0,201.0,159.0,244.0,225.0,244.0,1,0,0,0,1.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6877_0_0.jpg,154.0,148.0,251.0,148.0,209.0,206.0,158.0,257.0,252.0,260.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6849_0_0.jpg,144.0,155.0,244.0,154.0,197.0,219.0,152.0,254.0,240.0,253.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6762_0_0.jpg,141.0,163.0,241.0,139.0,219.0,207.0,167.0,259.0,264.0,230.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6710_0_0.jpg,151.0,157.0,238.0,161.0,203.0,209.0,153.0,260.0,233.0,262.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6880_0_0.jpg,135.0,155.0,233.0,149.0,193.0,212.0,150.0,258.0,223.0,254.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6772_0_0.jpg,159.0,155.0,248.0,162.0,209.0,223.0,145.0,260.0,233.0,267.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6810_0_0.jpg,145.0,147.0,251.0,146.0,206.0,205.0,148.0,241.0,249.0,239.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6792_0_0.jpg,147.0,149.0,248.0,151.0,199.0,207.0,160.0,251.0,236.0,251.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6775_0_0.jpg,146.0,155.0,240.0,137.0,189.0,211.0,158.0,244.0,249.0,226.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6773_3_0.jpg,155.0,168.0,236.0,141.0,189.0,224.0,182.0,257.0,265.0,229.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6755_0_0.jpg,151.0,139.0,254.0,138.0,221.0,215.0,164.0,257.0,247.0,259.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6754_0_0.jpg,147.0,136.0,258.0,140.0,203.0,213.0,151.0,243.0,244.0,244.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6745_0_0.jpg,132.0,159.0,236.0,145.0,190.0,227.0,161.0,274.0,238.0,266.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6740_1_0.jpg,158.0,156.0,255.0,148.0,225.0,218.0,155.0,258.0,241.0,268.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6719_0_0.jpg,163.0,150.0,248.0,150.0,220.0,210.0,167.0,250.0,245.0,247.0,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6718_0_0.jpg,149.0,174.0,235.0,136.0,183.0,215.0,181.0,261.0,258.0,237.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6713_0_0.jpg,156.0,150.0,256.0,146.0,193.0,198.0,158.0,246.0,262.0,242.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6711_0_0.jpg,161.0,134.0,259.0,162.0,185.0,209.0,133.0,225.0,241.0,251.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6706_0_0.jpg,158.0,141.0,260.0,146.0,210.0,197.0,161.0,242.0,247.0,249.0,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6705_0_0.jpg,158.0,147.0,255.0,134.0,214.0,229.0,169.0,263.0,258.0,250.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6697_0_0.jpg,145.0,149.0,253.0,149.0,200.0,218.0,151.0,267.0,247.0,266.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6696_0_0.jpg,124.0,122.0,234.0,133.0,170.0,192.0,127.0,242.0,217.0,250.0,1,0,0,1,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6663_0_0.jpg,147.0,146.0,248.0,128.0,203.0,224.0,168.0,260.0,271.0,239.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6662_0_0.jpg,152.0,145.0,244.0,147.0,219.0,202.0,173.0,252.0,238.0,249.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6620_0_0.jpg,143.0,156.0,240.0,145.0,207.0,207.0,144.0,256.0,261.0,238.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6610_0_0.jpg,129.0,184.0,218.0,148.0,187.0,227.0,178.0,282.0,241.0,258.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7033_0_0.jpg,150.0,161.0,248.0,144.0,196.0,227.0,174.0,270.0,251.0,261.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7032_0_0.jpg,153.0,156.0,245.0,139.0,201.0,232.0,179.0,278.0,261.0,270.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7029_0_0.jpg,162.0,150.0,246.0,160.0,204.0,178.0,147.0,225.0,245.0,237.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7024_0_0.jpg,149.0,158.0,252.0,160.0,201.0,210.0,152.0,256.0,235.0,264.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\7022_0_0.jpg,165.0,149.0,255.0,158.0,210.0,197.0,163.0,241.0,241.0,250.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6950_0_0.jpg,149.0,145.0,239.0,147.0,195.0,195.0,159.0,229.0,228.0,234.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6934_0_0.jpg,150.0,157.0,235.0,148.0,183.0,218.0,177.0,255.0,242.0,249.0,0,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6929_0_0.jpg,160.0,135.0,257.0,161.0,203.0,212.0,133.0,233.0,232.0,255.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6928_0_0.jpg,170.0,129.0,252.0,165.0,178.0,195.0,142.0,214.0,213.0,251.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6920_0_0.jpg,137.0,151.0,232.0,147.0,180.0,201.0,143.0,258.0,220.0,257.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6914_0_0.jpg,148.0,137.0,260.0,167.0,191.0,219.0,138.0,240.0,217.0,265.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6912_1_0.jpg,125.0,167.0,227.0,148.0,176.0,220.0,153.0,270.0,230.0,258.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6901_1_0.jpg,172.0,135.0,259.0,157.0,219.0,210.0,159.0,235.0,233.0,251.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6896_0_0.jpg,141.0,153.0,236.0,149.0,183.0,186.0,152.0,251.0,232.0,246.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6890_0_0.jpg,161.0,154.0,257.0,167.0,201.0,220.0,146.0,246.0,244.0,256.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6887_0_0.jpg,156.0,149.0,241.0,159.0,212.0,203.0,148.0,238.0,239.0,248.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6884_1_0.jpg,146.0,146.0,250.0,150.0,189.0,214.0,145.0,242.0,250.0,250.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6879_0_0.jpg,154.0,150.0,249.0,156.0,192.0,204.0,154.0,241.0,230.0,248.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6878_0_0.jpg,138.0,156.0,221.0,150.0,160.0,218.0,154.0,253.0,222.0,251.0,0,0,1,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6874_0_0.jpg,149.0,149.0,245.0,142.0,206.0,208.0,164.0,252.0,251.0,242.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6861_0_0.jpg,145.0,156.0,239.0,151.0,189.0,207.0,159.0,275.0,243.0,268.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6859_0_0.jpg,160.0,151.0,254.0,143.0,195.0,177.0,160.0,251.0,251.0,246.0,0,0,1,1,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6848_0_0.jpg,134.0,129.0,252.0,136.0,182.0,203.0,138.0,252.0,224.0,258.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6845_0_0.jpg,151.0,152.0,250.0,140.0,214.0,231.0,169.0,264.0,240.0,257.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6841_0_0.jpg,154.0,145.0,249.0,140.0,211.0,200.0,158.0,248.0,258.0,240.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6839_0_0.jpg,152.0,159.0,247.0,149.0,200.0,208.0,157.0,255.0,256.0,246.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6802_0_0.jpg,185.0,147.0,268.0,156.0,247.0,214.0,186.0,250.0,248.0,252.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6797_0_0.jpg,150.0,144.0,256.0,156.0,202.0,214.0,146.0,262.0,231.0,271.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6783_0_0.jpg,156.0,144.0,263.0,144.0,216.0,213.0,157.0,240.0,260.0,238.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6782_1_0.jpg,175.0,141.0,277.0,160.0,232.0,225.0,168.0,252.0,243.0,269.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6705_1_0.jpg,172.0,157.0,238.0,166.0,242.0,195.0,167.0,250.0,239.0,261.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6704_0_0.jpg,154.0,146.0,252.0,163.0,198.0,206.0,141.0,244.0,237.0,260.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6702_0_0.jpg,154.0,149.0,240.0,153.0,186.0,217.0,156.0,238.0,240.0,248.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6695_0_0.jpg,152.0,139.0,253.0,151.0,188.0,217.0,138.0,215.0,261.0,230.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6683_0_0.jpg,151.0,142.0,255.0,146.0,189.0,200.0,160.0,247.0,232.0,250.0,1,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6675_0_0.jpg,161.0,148.0,253.0,151.0,227.0,206.0,159.0,243.0,245.0,243.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6674_0_0.jpg,129.0,148.0,225.0,146.0,173.0,199.0,133.0,250.0,223.0,249.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6669_0_0.jpg,142.0,165.0,236.0,138.0,202.0,211.0,153.0,261.0,256.0,236.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6667_0_0.jpg,149.0,141.0,253.0,147.0,199.0,222.0,147.0,244.0,242.0,250.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6658_0_0.jpg,144.0,161.0,242.0,151.0,177.0,186.0,154.0,259.0,235.0,254.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6657_0_0.jpg,153.0,145.0,257.0,154.0,176.0,205.0,148.0,249.0,230.0,255.0,1,0,0,0,1.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6654_1_0.jpg,136.0,155.0,238.0,153.0,191.0,206.0,150.0,261.0,230.0,258.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6653_0_0.jpg,139.0,137.0,248.0,138.0,185.0,210.0,154.0,247.0,238.0,251.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6635_0_0.jpg,146.0,155.0,228.0,149.0,170.0,203.0,147.0,244.0,230.0,232.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6629_0_0.jpg,143.0,154.0,229.0,155.0,180.0,207.0,149.0,255.0,225.0,258.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6601_1_0.jpg,152.0,139.0,242.0,131.0,182.0,190.0,157.0,250.0,224.0,253.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6601_0_0.jpg,157.0,148.0,245.0,149.0,200.0,192.0,156.0,237.0,248.0,239.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6597_0_0.jpg,144.0,156.0,242.0,136.0,199.0,202.0,173.0,269.0,252.0,252.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6592_0_0.jpg,165.0,150.0,245.0,162.0,209.0,205.0,149.0,230.0,237.0,242.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6573_0_0.jpg,150.0,162.0,253.0,134.0,227.0,218.0,165.0,272.0,264.0,249.0,0,0,1,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6572_1_0.jpg,147.0,162.0,237.0,138.0,195.0,207.0,181.0,266.0,259.0,243.0,1,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6835_0_0.jpg,131.0,146.0,245.0,145.0,190.0,210.0,141.0,253.0,233.0,252.0,0,0,0,0,0.0,1
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6829_0_0.jpg,153.0,158.0,253.0,149.0,218.0,204.0,168.0,262.0,250.0,249.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6678_0_0.jpg,144.0,161.0,234.0,144.0,200.0,204.0,163.0,254.0,245.0,242.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6670_0_0.jpg,151.0,144.0,248.0,143.0,201.0,205.0,160.0,261.0,241.0,256.0,0,0,0,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6665_0_0.jpg,165.0,144.0,258.0,167.0,194.0,196.0,141.0,233.0,224.0,255.0,0,0,1,0,0.0,0
C:\Users\isaac\PycharmProjects\tensorflow_filter\dataset_pictures\6664_0_0.jpg,153.0,139.0,257.0,146.0,200.0,202.0,166.0,247.0,226.0,252.0,0,0,0,0,0.0,0
