,path,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,lentes_claros,lentes_oscuros,iluminacion_indadecuada,cara_cubierta,postura_inadecuada,sombrero,id
168,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3182.jpg,470.0,126.5,600.0,140.5,543,229,476,276,576,280,0,0,0,0,0,0,49235
169,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3179.jpg,478.5,133.0,600.0,144.0,568,229,501,284,592,285,0,0,0,1,0,0,49232
170,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3175.jpg,444.0,128.0,575.0,135.5,515,229,453,273,553,276,0,0,0,0,0,0,49228
171,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3172.jpg,514.5,143.0,638.5,151.0,580,243,520,288,616,291,0,0,0,0,0,0,49225
172,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3171.jpg,518.0,169.0,642.5,174.0,591,267,528,315,626,315,0,0,0,0,0,0,49224
173,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3169.jpg,503.0,212.5,622.0,213.5,570,307,515,347,611,346,0,0,1,0,0,0,49222
174,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3168.jpg,579.5,131.5,718.0,152.0,646,247,576,295,677,309,0,0,1,0,0,0,49221
175,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3163.jpg,379.0,226.0,511.5,213.5,453,333,407,389,512,376,0,0,1,0,0,0,49216
176,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3157.jpg,378.5,217.0,527.5,209.0,463,339,407,392,531,383,0,0,1,0,0,0,49210
177,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3154.jpg,472.0,212.0,624.0,223.5,556,337,479,390,597,396,0,0,1,0,0,0,49207
178,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3153.jpg,354.0,150.0,507.5,157.0,441,263,365,317,485,325,0,0,1,0,0,0,49206
179,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3147.jpg,526.5,197.5,665.5,183.0,636,295,572,364,675,346,0,0,1,0,0,0,49200
180,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3144.jpg,485.0,201.5,618.0,193.5,577,292,515,352,616,339,0,0,1,0,0,0,49197
181,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3133.jpg,684.0,184.5,823.0,188.5,769,295,697,351,805,347,0,0,0,0,0,0,49186
182,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3127.jpg,643.5,241.5,779.5,233.5,724,345,668,398,769,395,0,0,0,0,0,0,49180
183,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3277.jpg,571.0,210.5,699.5,179.0,682,312,624,380,709,355,0,0,0,0,0,0,49330
184,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3276.jpg,620.0,145.5,750.0,155.0,677,260,610,308,718,313,0,0,0,0,0,0,49329
185,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3203.jpg,555.0,348.5,650.0,344.5,606,419,565,463,643,458,0,0,1,0,0,1,49256
186,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3187.jpg,485.5,113.5,609.5,124.0,574,208,504,262,597,267,0,0,0,0,0,0,49240
187,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3185.jpg,406.0,129.0,527.0,134.0,452,222,406,277,505,279,0,0,0,0,0,0,49238
188,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3184.jpg,445.5,136.0,573.5,154.5,496,241,438,288,536,302,0,0,0,0,0,0,49237
189,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3173.jpg,470.5,103.5,598.5,115.5,538,205,473,257,573,262,0,0,0,0,0,0,49226
190,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3166.jpg,377.0,155.5,536.0,154.0,465,281,389,340,520,340,0,0,1,0,0,0,49219
191,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3165.jpg,274.5,201.0,426.0,174.0,367,308,327,388,434,366,0,0,1,0,0,0,49218
192,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3151.jpg,421.0,206.5,578.0,192.5,509,318,453,392,568,383,0,0,1,0,0,0,49204
193,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3134.jpg,406.0,135.5,559.5,152.0,513,239,430,306,544,311,0,0,1,0,0,0,49187
194,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3125.jpg,660.5,236.5,799.5,229.0,746,336,681,394,789,390,0,0,0,0,0,0,49178
195,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3118.jpg,630.0,242.5,747.0,238.5,688,343,640,394,736,395,0,0,0,1,0,0,49171
196,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3114.jpg,666.5,230.5,794.0,216.5,740,323,690,381,791,372,0,0,0,0,0,0,49167
197,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3112.jpg,742.5,245.0,872.0,252.5,813,345,745,390,847,399,0,0,0,0,0,0,49165
198,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3111.jpg,698.0,270.0,815.5,270.0,748,371,705,414,802,419,0,0,0,0,0,0,49164
199,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3106.jpg,553.0,220.5,694.0,199.5,644,318,589,383,692,369,0,0,0,0,0,0,49159
200,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3099.jpg,631.5,286.5,758.0,268.5,717,374,663,431,766,416,0,0,1,0,0,0,49152
201,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3080.jpg,611.0,253.5,753.0,245.0,676,372,628,434,739,432,0,0,0,0,0,0,49133
202,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3074.jpg,641.5,310.5,785.0,303.0,714,422,656,478,775,474,0,0,0,0,0,0,49127
203,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3138.jpg,403.0,193.5,538.5,177.5,468,276,422,349,526,339,0,0,1,0,0,0,49191
204,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3132.jpg,648.5,206.5,786.5,209.0,721,309,656,360,766,362,0,0,0,0,0,0,49185
205,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3122.jpg,649.5,214.5,777.5,208.0,720,308,662,367,767,359,0,0,0,1,0,0,49175
206,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3120.jpg,696.0,181.0,824.5,179.5,791,269,719,330,823,327,0,0,0,0,0,0,49173
207,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3113.jpg,692.5,246.5,822.5,240.0,772,346,700,387,813,392,0,0,0,1,0,0,49166
208,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3110.jpg,558.5,201.0,684.5,177.5,633,289,587,344,689,326,0,0,0,0,0,0,49163
209,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3108.jpg,588.0,226.5,729.0,209.5,676,327,624,390,723,377,0,0,0,0,0,0,49161
210,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3096.jpg,605.0,242.0,738.5,235.0,675,345,620,396,724,392,0,0,0,0,0,0,49149
211,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3140.jpg,438.0,195.5,578.5,203.5,505,303,443,354,554,358,0,0,1,0,0,0,49193
212,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3121.jpg,690.5,235.0,825.0,227.5,786,339,716,399,815,386,0,0,0,0,0,0,49174
213,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3084.jpg,594.0,267.5,727.0,247.0,663,377,622,439,728,430,0,0,0,0,0,0,49137
214,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3141.jpg,462.0,202.5,598.5,198.5,567,309,487,357,597,344,0,0,1,0,0,0,49194
215,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3129.jpg,683.0,226.0,820.0,222.5,770,329,699,383,808,378,0,0,0,1,0,0,49182
216,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3116.jpg,659.0,231.0,786.5,224.5,724,333,674,378,778,372,0,0,0,1,0,0,49169
217,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3107.jpg,567.0,279.5,698.5,267.5,643,372,592,427,694,417,0,0,0,0,0,0,49160
218,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3142.jpg,472.5,212.0,612.5,211.5,563,320,491,369,603,360,0,0,1,0,0,0,49195
219,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3117.jpg,652.5,213.5,776.0,201.5,713,307,665,366,760,360,0,0,0,0,0,0,49170
220,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3097.jpg,666.5,183.5,799.0,174.5,764,266,703,338,797,329,0,0,0,0,0,0,49150
221,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3083.jpg,603.0,354.0,755.5,321.0,697,466,659,526,781,501,0,0,1,0,0,0,49136
222,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3065.jpg,699.5,305.0,871.5,298.0,824,435,732,513,855,507,0,0,0,0,0,0,49118
223,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3060.jpg,402.5,223.0,548.0,209.5,486,335,437,394,546,386,0,0,0,0,0,0,49113
224,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3045.jpg,567.5,140.0,705.5,142.0,652,236,577,306,690,311,0,0,0,0,0,0,49098
225,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3044.jpg,452.5,188.5,585.5,180.0,519,287,470,350,575,346,0,0,1,0,0,0,49097
226,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3098.jpg,560.5,278.0,686.5,263.5,625,378,576,424,681,419,0,0,0,0,0,0,49151
227,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3095.jpg,544.5,264.0,661.0,243.5,608,361,580,412,678,399,0,0,0,0,0,0,49148
228,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3085.jpg,650.0,193.0,790.0,175.5,712,295,666,373,767,364,0,0,0,0,0,0,49138
229,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3082.jpg,632.5,234.0,781.5,207.5,716,334,669,405,785,387,0,0,0,0,0,0,49135
230,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3072.jpg,451.0,256.0,631.5,247.5,574,386,489,468,625,451,0,0,0,0,0,0,49125
231,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3067.jpg,617.5,400.0,789.0,383.5,729,530,654,602,781,590,0,0,1,0,0,0,49120
232,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3057.jpg,501.0,183.5,639.0,183.0,587,284,516,353,626,354,0,0,0,0,0,0,49110
233,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3090.jpg,581.5,204.5,731.5,200.5,676,316,599,379,721,373,0,0,0,0,0,0,49143
234,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3076.jpg,685.5,307.0,841.5,306.5,767,430,699,485,823,483,0,0,0,0,0,0,49129
235,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3069.jpg,652.5,340.0,810.0,337.0,743,463,667,527,798,521,0,0,0,0,0,0,49122
236,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3061.jpg,463.0,163.5,608.5,158.5,547,270,486,335,593,330,0,0,0,0,0,0,49114
237,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3056.jpg,487.0,202.0,613.5,179.5,560,287,514,354,624,337,0,0,1,0,0,0,49109
238,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3101.jpg,632.5,282.5,768.0,257.5,727,375,671,436,774,415,0,0,0,0,0,0,49154
239,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3094.jpg,582.0,255.5,690.0,237.0,642,341,609,386,698,377,0,0,0,0,0,0,49147
240,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3077.jpg,715.5,356.0,851.0,346.0,796,458,738,513,844,505,0,0,0,0,0,0,49130
241,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3064.jpg,541.0,236.0,671.0,226.5,619,324,562,383,659,373,0,0,0,0,0,0,49117
242,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3104.jpg,586.0,204.0,719.0,203.0,643,312,593,357,701,359,0,0,0,0,0,0,49157
243,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3079.jpg,627.5,283.5,773.0,258.5,712,393,662,457,773,441,0,0,0,0,0,0,49132
244,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3093.jpg,742.0,252.0,855.5,241.5,795,341,760,388,851,385,0,0,1,0,0,0,49146
245,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3081.jpg,592.5,218.0,729.5,194.5,653,320,616,391,722,381,0,0,0,0,0,0,49134
246,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3071.jpg,678.5,312.5,818.5,310.0,757,418,694,469,804,469,0,0,0,0,0,0,49124
247,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3068.jpg,634.0,331.5,801.0,328.5,726,456,654,530,780,526,0,0,0,0,0,0,49121
248,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3059.jpg,420.5,166.5,552.5,152.5,492,271,440,332,547,322,0,0,1,0,0,0,49112
249,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3058.jpg,422.0,224.5,547.5,207.5,491,322,453,385,549,375,0,0,1,0,0,0,49111
250,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3051.jpg,590.0,337.5,714.0,343.0,647,441,593,478,697,487,0,0,0,1,0,0,49104
251,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3037.jpg,418.0,203.5,582.5,191.0,541,319,459,399,589,383,0,0,0,0,0,0,49090
252,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3036.jpg,417.5,204.5,597.0,217.0,544,342,439,420,567,420,0,0,0,0,0,0,49089
253,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3028.jpg,404.0,259.5,529.0,243.0,469,362,435,419,534,406,0,0,0,0,0,0,49081
254,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3027.jpg,421.0,174.0,551.5,157.5,483,268,435,335,537,321,0,0,0,0,0,0,49080
255,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3019.jpg,496.0,280.0,620.5,260.0,560,374,519,428,617,416,0,0,1,0,0,0,49072
256,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3017.jpg,560.5,245.0,709.5,227.5,656,352,595,416,707,398,0,0,0,0,0,0,49070
257,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2990.jpg,575.5,107.5,689.5,107.5,652,178,593,235,686,233,0,0,0,0,0,0,49043
258,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2989.jpg,599.0,93.0,714.0,108.5,665,164,603,223,695,241,0,0,0,0,0,0,49042
259,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2976.jpg,517.0,173.5,623.5,142.0,593,231,552,290,645,260,0,0,0,0,0,0,49029
260,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2968.jpg,422.5,226.5,555.5,216.0,505,322,455,373,557,359,0,0,0,0,0,0,49021
261,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3047.jpg,660.5,233.0,790.0,242.0,739,334,665,383,768,386,0,0,0,0,0,0,49100
262,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3033.jpg,442.0,206.5,576.0,191.0,525,312,480,361,590,347,0,0,1,0,0,0,49086
263,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3032.jpg,486.0,142.5,608.5,133.5,542,238,501,306,588,303,0,0,0,0,0,0,49085
264,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3020.jpg,499.5,291.5,622.0,289.0,555,396,511,440,611,439,0,0,0,0,0,0,49073
265,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3014.jpg,558.0,172.5,691.0,162.5,633,272,581,334,679,325,0,0,1,0,0,0,49067
266,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3046.jpg,532.5,194.0,664.5,183.0,599,295,548,353,654,347,0,0,1,0,0,0,49099
267,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3039.jpg,424.5,216.5,578.5,210.0,523,327,456,389,570,382,0,0,1,0,0,0,49092
268,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3035.jpg,376.5,249.0,548.0,247.0,487,383,409,449,537,438,0,0,0,0,0,0,49088
269,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3001.jpg,529.5,247.5,662.5,247.5,590,363,544,408,652,411,0,0,0,0,0,0,49054
270,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2984.jpg,569.0,106.5,685.0,113.5,641,171,580,230,673,236,0,0,0,0,0,0,49037
271,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3054.jpg,530.0,346.5,652.5,344.5,589,451,548,497,643,499,0,0,0,0,0,0,49107
272,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3040.jpg,488.5,231.0,613.5,227.5,546,329,497,387,588,388,0,0,0,0,0,0,49093
273,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3030.jpg,407.5,238.5,538.5,220.5,479,345,445,398,545,388,0,0,0,0,0,0,49083
274,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3002.jpg,462.5,203.5,614.5,201.0,539,326,484,383,603,383,0,0,0,0,0,0,49055
275,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3055.jpg,517.5,274.5,642.5,268.0,583,374,537,418,637,414,0,0,0,0,0,0,49108
276,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3031.jpg,438.0,247.5,565.5,229.0,510,348,472,397,580,385,0,0,0,0,0,0,49084
277,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2966.jpg,452.5,220.5,556.0,197.0,511,285,482,343,566,324,0,0,1,0,0,0,49019
278,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3026.jpg,475.0,248.5,606.5,242.5,540,355,496,413,600,408,0,0,0,0,0,0,49079
279,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3018.jpg,475.5,211.0,623.0,196.0,556,320,505,386,623,374,0,0,0,0,0,0,49071
280,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3010.jpg,480.0,189.5,615.5,175.0,563,279,508,344,616,330,0,0,0,0,0,0,49063
281,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3007.jpg,432.0,234.5,558.5,217.5,501,334,468,386,570,375,0,0,0,0,0,0,49060
282,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2986.jpg,561.5,140.0,669.5,134.5,627,206,572,252,667,247,0,0,0,0,0,0,49039
283,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2972.jpg,548.5,226.0,648.5,219.0,603,289,559,339,639,335,0,0,0,0,0,0,49025
284,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3022.jpg,626.5,324.0,752.0,338.5,695,437,620,472,724,481,0,0,0,0,0,0,49075
285,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3005.jpg,542.0,229.5,675.0,224.0,615,332,563,391,662,388,0,0,0,0,0,0,49058
286,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2993.jpg,603.0,95.5,719.5,109.5,672,170,608,226,698,234,0,0,0,0,0,0,49046
287,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2987.jpg,589.5,84.5,707.0,91.0,665,151,603,212,698,214,0,0,0,0,0,0,49040
288,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2977.jpg,592.5,152.0,699.5,139.5,658,218,610,273,697,262,0,0,0,0,0,0,49030
289,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2971.jpg,449.0,173.5,585.0,157.5,539,261,485,324,591,308,0,0,0,0,0,0,49024
290,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3024.jpg,589.5,358.0,708.5,352.0,654,450,610,498,697,495,0,0,0,0,0,0,49077
291,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3015.jpg,526.5,181.5,662.5,170.0,602,280,552,338,659,327,0,0,0,0,0,0,49068
292,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2998.jpg,499.0,109.5,616.5,104.0,580,178,523,242,620,233,0,0,0,0,0,0,49051
293,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3000.jpg,506.5,367.0,635.5,345.5,584,461,541,519,639,504,0,0,0,0,0,0,49053
294,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2957.jpg,486.0,142.5,607.0,130.0,561,224,511,281,607,267,0,0,0,0,0,0,49010
295,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2955.jpg,513.5,155.5,626.0,137.5,581,229,539,281,631,268,0,0,1,0,0,0,49008
296,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3089.jpg,565.0,218.5,692.0,207.5,629,310,583,373,683,366,0,0,0,0,0,0,49142
297,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3088.jpg,685.5,289.0,811.5,275.0,750,386,705,437,809,432,0,0,0,0,0,0,49141
298,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3016.jpg,506.5,225.5,624.0,210.5,564,318,527,366,626,357,0,0,0,0,0,0,49069
299,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3013.jpg,537.5,240.0,670.0,230.0,606,344,558,397,661,390,0,0,0,0,0,0,49066
300,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3011.jpg,522.0,249.5,650.5,235.0,587,341,550,397,648,389,0,0,0,0,0,0,49064
301,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_3009.jpg,580.0,238.5,710.5,228.0,666,340,611,387,714,374,0,0,0,0,0,0,49062
302,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2999.jpg,670.5,221.0,823.0,214.0,772,325,699,397,811,391,0,0,0,0,0,0,49052
303,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2985.jpg,523.0,139.5,642.0,121.5,608,208,546,261,657,243,0,0,0,0,0,0,49038
304,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2980.jpg,575.5,128.0,690.0,115.5,647,197,593,251,691,237,0,0,0,0,0,0,49033
305,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2970.jpg,442.0,183.0,555.5,166.0,501,258,465,322,551,310,0,0,0,0,0,0,49023
306,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2965.jpg,422.5,190.5,537.5,170.0,482,268,453,334,538,320,0,0,0,0,0,0,49018
307,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2948.jpg,494.5,227.5,622.5,217.5,569,321,518,374,624,366,0,0,1,0,0,0,49001
308,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2945.jpg,524.5,210.0,653.0,214.5,596,310,534,360,635,359,0,0,0,1,0,0,48998
309,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2936.jpg,705.0,222.5,825.5,224.5,780,323,710,373,800,372,0,0,1,0,0,0,48989
310,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2933.jpg,590.5,236.5,715.5,222.5,675,323,622,378,720,364,0,0,0,0,0,0,48986
311,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2929.jpg,592.5,225.5,711.0,225.0,670,318,605,363,701,358,0,0,0,0,0,0,48982
312,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2928.jpg,631.5,212.0,748.5,203.0,706,298,650,352,744,344,0,0,0,0,0,0,48981
313,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2914.jpg,481.5,132.5,609.5,121.5,574,214,513,282,614,270,0,0,0,0,0,0,48967
314,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2911.jpg,705.5,98.0,846.5,108.0,792,209,715,263,824,265,0,0,0,0,0,0,48964
315,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2878.jpg,556.0,253.0,728.5,260.0,655,396,563,447,699,452,0,0,0,0,0,0,48931
316,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2872.jpg,565.5,284.0,685.5,279.0,641,374,584,421,677,416,0,0,0,0,0,0,48925
317,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2958.jpg,462.5,160.0,587.5,144.0,535,244,488,300,590,287,0,0,0,0,0,0,49011
318,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2951.jpg,512.5,192.5,627.5,194.5,553,283,507,332,602,336,0,0,0,0,0,0,49004
319,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2940.jpg,562.5,253.0,700.0,257.0,648,356,579,406,683,405,0,0,0,0,0,0,48993
320,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2938.jpg,602.0,191.5,741.5,206.0,682,306,610,360,704,369,0,0,0,0,0,0,48991
321,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2932.jpg,558.0,230.5,676.5,216.5,635,313,583,369,681,358,0,0,0,0,0,0,48985
322,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2927.jpg,587.0,239.0,705.5,232.0,657,321,607,377,698,371,0,0,0,0,0,0,48980
323,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2920.jpg,458.0,163.5,580.5,140.0,538,245,490,301,594,278,0,0,0,0,0,0,48973
324,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2908.jpg,612.0,178.5,749.5,155.5,710,276,652,338,759,314,0,0,0,0,0,0,48961
325,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2959.jpg,404.5,170.5,541.5,147.5,479,268,442,324,544,304,0,0,0,0,0,0,49012
326,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2939.jpg,558.0,256.5,690.5,254.0,656,356,580,413,685,402,0,0,0,0,0,0,48992
327,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2900.jpg,591.5,229.5,695.0,217.5,661,299,616,351,695,340,0,0,0,0,0,0,48953
328,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2963.jpg,418.5,191.0,530.0,167.0,479,266,446,329,536,310,0,0,0,0,0,0,49016
329,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2950.jpg,589.5,185.0,716.5,205.5,660,286,593,341,681,354,0,0,0,0,0,0,49003
330,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2934.jpg,560.5,245.0,679.5,220.0,644,319,601,384,693,362,0,0,0,0,0,0,48987
331,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2915.jpg,569.0,174.0,714.5,175.5,664,287,583,344,695,341,0,0,0,0,0,0,48968
332,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2964.jpg,467.0,174.0,586.0,155.0,541,248,498,308,591,290,0,0,0,0,0,0,49017
333,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2935.jpg,615.0,235.0,739.0,229.0,695,325,636,376,732,370,0,0,0,0,0,0,48988
334,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2930.jpg,624.5,225.5,738.5,211.5,713,305,658,363,740,348,0,0,0,0,0,0,48983
335,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2922.jpg,491.0,301.5,602.0,282.0,562,391,526,437,618,423,0,0,0,0,0,0,48975
336,C:\Users\isaac\Downloads\vlogs1\classified\47\live\47_2921.jpg,649.5,203.0,781.0,196.5,737,302,667,351,778,343,0,0,1,0,0,0,48974
